code,year,ind,Audit_firm,Auditor,Kam_num,Ind_spec,Length_1,Specificity1_1,Specificity2,Similarity,Big4,Big8,Audit_tenure,Audit_spec1,Gender,Auditor_tenure,Auditor_spec1,Partner,Ccp,Degree,Rep,Major,License,Roa,Bm,Quick,Leverage,Recvinv,Otherrec,Size,Growth,Loss,Age,Cfo,Audittype,Audit_spec2,Auditor_spec2,Length_2,Specificity1_2
601177,2018,C34,天健,韦军,2,1,7.3951075,5.0238805,0.09336609,0.83486138,0,1,9,1,0,9,0,0,1,1,0,0,1,0.00801,1.0637,0.435008,0.535158,0.32923809,0.00148208,22.063881,-0.01417914,0,8,0.03258159,1,1,0,6.7019604,4.3307333
601179,2017,C38,普华永道中天,沈洁,2,2,7.1608459,5.0304379,0.11878882,0.38766667,1,0,3,1,1,20,1,1,0,1,1,0,1,0.025856,1.50435,1.78903,0.394819,0.37183703,0.00815911,24.240693,0.01189097,0,7,-0.009972,1,0,1,6.4676987,4.3372907
601179,2018,C38,普华永道中天,郑嘉彦,2,2,7.1475593,4.8520303,0.1007081,0.39366667,1,0,4,1,0,9,1,1,0,1,0,0,1,0.015598,2.0056,1.77323,0.40139,0.35732809,0.01305071,24.265451,-0.03225238,0,8,-0.01897234,1,0,1,6.4544121,4.1588831
601186,2017,E48,德勤华永,解彦峰,3,2,7.21524,4.3567088,0.05735294,0.50533333,1,0,1,1,0,18,1,1,0,1,1,0,1,0.020586,5.43303,0.71055,0.782636,0.50263357,0.06696682,26.16438,0.08207816,0,9,0.03090958,1,1,1,6.1166277,3.2580965
601186,2018,E48,德勤华永,解彦峰,2,2,7.0732697,3.8286414,0.03898305,0.8505,1,0,2,1,0,19,1,1,0,1,1,0,1,0.021618,6.21687,0.820946,0.774064,0.28253405,0.06916889,26.16438,0.07216354,0,10,0.00593662,1,1,1,6.3801225,3.1354942
601208,2017,C26,广东正中珠江,关文源,2,0,6.6933237,4.5325995,0.11524164,0.38091667,0,0,7,0,0,16,0,0,1,1,1,0,1,0.034835,0.770939,1.75439,0.223054,0.17760363,0.00439293,21.826654,0.0359562,0,6,0.02930312,1,0,0,6.0001765,3.8394523
601208,2018,C26,广东正中珠江,谢俊,2,1,7.0544497,4.4188406,0.0716753,0.72786905,0,0,8,0,0,2,0,0,1,1,1,0,1,0.010301,1.37076,1.4597,0.255596,0.16596544,0.00363042,21.879517,-0.05163094,0,7,0.07040224,1,0,0,6.3613025,3.7256934
601216,2017,C26,大华,张鹏飞,2,1,7.4535619,4.6151205,0.0585168,0.71435714,0,1,7,1,0,18,1,1,1,1,0,1,1,0.095898,0.563221,0.448031,0.28939,0.02446056,0.00193321,23.831617,0.35436972,0,6,0.10351368,1,0,0,6.7604147,3.9219733
601218,2017,C35,中兴华,郦云斌,2,1,6.8844867,4.4426513,0.08700102,0.378,0,0,5,0,0,9,1,1,0,1,0,1,1,0.000487,1.1667,1.80097,0.369783,0.29543843,0.00164624,22.138935,-0.13360039,0,6,0.01624357,1,0,1,6.1913395,3.7495041
601218,2018,C35,中兴华,郦云斌,2,1,7.0449051,5.0039463,0.1299041,0.3795,0,0,6,0,0,10,1,1,0,1,0,1,1,-0.014897,1.9763,1.3961,0.433649,0.23939395,0.0032317,22.215996,-0.0594957,1,7,0.01849378,1,0,1,6.3517579,4.3107991
601222,2017,C40,立信,严劼,1,1,5.9558374,3.8066625,0.11658031,0.7663,0,1,7,1,0,15,1,1,0,1,1,1,1,0.04259,0.937719,2.15248,0.435749,0.1395454,0.00197443,23.543085,0.15201293,0,6,0.04806443,1,1,1,5.9558374,3.8066625
601222,2018,C40,立信,孙玮,1,1,5.9375362,3.6375862,0.10026385,0.70271429,0,1,8,1,0,9,1,0,0,1,0,0,1,0.043798,2.0444,2.61419,0.430101,0.18931253,0.00320455,23.583669,0.11943079,0,7,0.02588874,1,1,1,5.9375362,3.6375862
601225,2017,B06,希格玛,安小民,1,1,6.1047932,3.5263605,0.07589286,0.747,0,0,5,0,0,12,1,1,0,1,1,1,1,0.14919,1.29175,0.90287,0.444345,0.0518041,0.00128817,25.381095,0.53710587,0,3,0.16062372,1,0,1,6.1047932,3.5263605
601225,2018,B06,希格玛,安小民,1,1,6.1025586,3.4657359,0.07158837,0.774,0,0,6,0,0,13,1,1,0,1,1,1,1,0.13216,1.62002,1.06108,0.44919,0.04334471,0.00349472,25.515165,0.12364215,0,4,0.16392822,1,0,1,6.1025586,3.4657359
601226,2017,M74,立信,石爱红,2,2,7.0457766,4.6634391,0.09233449,0.72087222,0,1,3,1,1,7,0,0,1,1,0,0,1,0.004894,1.24838,1.04901,0.549245,0.55285497,0.00668941,22.784824,0.18068405,0,3,0.01476837,1,1,0,6.3526294,3.9702919
601228,2018,G55,立信,蔡洁瑜,2,1,6.6515719,4.6443909,0.13436693,0.3517,0,1,2,1,1,17,1,0,0,0,0,0,1,0.035506,1.02701,0.613906,0.403558,0.04421414,0.00521384,23.949608,0.04031703,0,1,0.13573143,1,1,1,5.9584247,3.9512437
601231,2017,C39,德勤华永,田静,2,1,6.9782137,4.8675345,0.12115564,0.75416667,1,0,7,0,1,5,1,0,0,1,0,1,1,0.075682,0.50601,1.38825,0.502806,0.52809609,0.00518154,23.57763,0.23856859,0,5,0.07135652,1,0,1,6.2850666,4.1743873
601231,2018,C39,德勤华永,田静,1,1,6.2205902,3.8501476,0.09343936,0.77333333,1,0,8,0,1,6,1,0,0,1,0,1,1,0.058555,1.02901,1.23953,0.53304,0.61277535,0.00434582,23.726539,0.1294227,0,6,-0.01086177,1,0,1,6.2205902,3.8501476
601233,2017,C28,天健,严燕鸿,2,1,7.2868764,4.5849675,0.06707734,0.7195,0,1,7,1,1,9,1,0,1,1,1,1,1,0.066615,0.907397,0.438752,0.494221,0.1158581,0.00060809,24.002588,0.28271159,0,6,0.08247908,1,0,1,6.5937292,3.8918203
601233,2018,C28,天健,翁淑媛,2,1,7.2619271,4.7361984,0.08,0.81133333,0,1,8,1,1,5,1,0,1,1,0,0,1,0.061495,1.94919,0.573057,0.534589,0.12787605,0.00112537,24.268872,0.2677829,0,7,0.06999427,1,0,0,6.5687799,4.0430513
601238,2017,C36,立信,徐聃,3,0,7.1066061,4.6913479,0.08934426,0.24446667,0,1,6,1,1,16,1,0,0,1,1,0,1,0.090485,0.66499,1.66413,0.411266,0.03946763,0.00519163,25.507435,0.43964441,0,5,0.12623436,1,1,0,6.0079938,3.5927356
601238,2018,C36,立信,李家俊,3,0,7.1188262,4.2904594,0.05910931,0.24987273,0,1,7,1,0,8,0,0,0,0,0,0,1,0.082852,1.25479,1.46869,0.410227,0.06727469,0.03376301,25.606976,0.00520969,0,6,-0.00959822,1,1,0,6.020214,3.1918472
601258,2017,F52,安永华明,田育喆,4,0,7.6934816,5.5451774,0.11668186,0.4335,1,0,7,0,1,9,1,0,1,1,1,0,1,0.003058,3.80728,0.820939,0.78927,0.15436884,0.12595835,24.874792,0.06780469,0,6,-0.03917581,1,0,1,6.3071873,4.1588831
601258,2018,F52,立信,姜巍,2,0,6.8752321,3.7841896,0.04545455,0.7405,0,1,1,1,1,20,1,0,0,1,0,0,1,-0.187779,3.5909,0.577011,0.802843,0.1305836,0.10108326,24.215847,-0.40365341,1,7,-0.15271617,0,1,1,6.1820849,3.0910425
601311,2017,C38,中审众环,郭幼英,3,2,7.3975615,4.9199809,0.08394608,0.74927778,0,0,3,0,1,12,1,1,0,1,1,0,1,0.054981,0.843097,1.40987,0.391448,0.3181369,0.01625312,22.972184,0.208988,0,6,-0.00801623,1,0,0,6.2989492,3.8213686
601311,2018,C38,中审众环,郭幼英,3,2,7.3752558,5.0814044,0.10087719,0.79144444,0,0,4,0,1,13,1,1,0,1,1,0,1,0.053617,1.42861,1.21083,0.419635,0.28668319,0.01628404,23.09372,0.21078956,0,7,0.05033136,1,0,0,6.2766435,3.9827921
601313,2017,C34,天衡,罗蕾,1,1,5.7397929,1.7917595,0.02885408,0.7114,0,0,7,0,1,14,1,0,0,0,1,0,1,0.026909,0.143753,1.77091,0.340422,0.4353474,0.0177386,21.688234,-0.09627716,0,5,0.00023188,1,0,0,5.7397929,1.7917595
601339,2017,C17,天健,施其林,2,1,6.8543545,4.3944492,0.08544304,0.35723333,0,1,6,1,0,21,0,1,1,1,0,1,1,0.041792,1.47918,0.86498,0.377425,0.29689928,0.00099535,23.180349,0.08782324,0,5,0.0317758,1,1,0,6.1612073,3.701302
601339,2018,C17,天健,范俊,2,1,7.2100796,4.6443909,0.07686622,0.34471429,0,1,7,1,0,3,0,0,0,1,0,0,1,0.032384,1.62874,0.539734,0.427585,0.3638319,0.0020428,23.326727,0.00766825,0,6,-0.04142127,1,1,0,6.5169324,3.9512437
601388,2017,C32,大华,叶金福,2,1,7.2923372,4.7791235,0.08100749,0.74526191,0,1,6,1,0,15,1,1,0,1,1,1,1,0.064982,0.566653,1.05064,0.499639,0.44124597,0.0011678,22.326593,0.42932359,0,5,-0.00231886,1,0,1,6.59919,4.0859763
601388,2018,C32,大华,叶金福,2,1,7.0121153,4.2484952,0.06306306,0.77625,0,1,7,1,0,16,1,1,0,1,1,1,1,0.019548,1.27624,0.932704,0.484779,0.46819417,0.00145417,22.330469,0.16948273,0,6,0.0549641,1,0,1,6.3189681,3.5553481
601390,2016,E48,德勤华永,殷莉莉,2,2,6.6669568,4.2626799,0.09033079,0.88,1,0,8,1,1,9,1,0,1,1,1,1,1,0.016836,3.7278,0.730559,0.80231,0.48420363,0.04857244,26.16438,0.02949502,0,9,0.07222596,1,1,1,5.9738096,3.5695327
601390,2018,E48,普华永道中天,陈静,2,2,7.4235684,4.9416424,0.08358209,0.717,1,0,2,1,1,8,1,0,0,1,0,0,1,0.018497,5.90347,0.78148,0.764347,0.28763859,0.0323704,26.16438,0.06923595,0,11,0.01268909,1,1,1,6.7304213,4.2484952
601519,2017,I65,立信,黄海,5,1,7.9116905,5.5012582,0.08977647,0.29358923,0,1,8,1,0,22,1,0,0,0,0,1,1,0.191301,0.202981,2.1425,0.319191,0.03331083,0.00793987,21.417008,-0.43547086,0,6,-0.15271617,1,1,1,6.3022526,3.8918203
601519,2018,I65,立信,黄海,4,1,7.5363639,4.4188406,0.04426667,0.36641958,0,1,9,1,0,23,1,0,0,0,0,1,1,0.05332,0.305981,3.21063,0.289665,0.03806114,0.00776424,21.431982,-0.06987705,0,7,-0.15271617,1,1,1,6.1500696,3.0325462
601558,2017,C34,中汇,黄平,4,0,7.4348479,4.9558271,0.08382527,0.18508333,0,0,4,0,0,11,1,0,0,1,0,0,1,0.017116,0.678142,0.978001,0.806553,0.55995784,0.00753879,22.62641,-0.49392922,0,6,0.01140275,0,0,1,6.0485535,3.5695327
601558,2018,C34,中汇,黄平,5,0,7.6824824,5.1059455,0.07603687,0.2872,0,0,5,0,0,12,1,0,0,1,0,0,1,0.029495,0.934744,0.862711,0.779303,0.40934152,0.00708339,22.556989,2.0552244,0,7,0.00091433,0,0,1,6.0730445,3.4965076
601566,2017,C18,致同,杜宝娟,2,2,7.037906,3.9318256,0.04477612,0.37433333,0,1,6,1,1,6,1,0,1,1,0,1,1,0.076781,0.785889,2.41651,0.168835,0.13858512,0.00248825,22.581552,0.12935391,0,6,0.07741175,1,0,0,6.3447588,3.2386785
601566,2018,C18,致同,杜宝娟,2,2,7.0264268,3.6888795,0.03552398,0.3905,0,1,7,1,1,7,1,0,1,1,0,1,1,0.086524,0.799521,1.25599,0.271328,0.1617999,0.00383441,22.529505,0.06552617,0,7,0.07326249,1,0,0,6.3332796,2.9957323
601567,2017,C40,立信,石敏,2,2,7.2612251,5.2626902,0.13553371,0.7534,0,1,7,1,1,9,1,0,1,0,1,0,1,0.070194,0.924023,1.27378,0.403291,0.16405252,0.00689442,23.265639,0.09075614,0,6,0.07344772,1,1,1,6.5680779,4.569543
601567,2018,C40,立信,石敏,2,2,7.2485041,5.0106353,0.10668563,0.71553571,0,1,8,1,1,10,1,0,1,0,1,0,1,0.035569,1.79354,1.27544,0.476093,0.14882299,0.00548429,23.384814,0.09352395,0,7,0.03107631,1,1,1,6.5553569,4.3174881
601579,2017,C15,天健,傅芳芳,2,1,6.736967,4.8903491,0.15776987,0.393,0,1,4,1,1,23,0,1,1,0,0,1,1,0.045958,0.680222,1.07151,0.236202,0.28539045,0.00558545,22.108435,0.22908904,0,3,0.06676805,1,1,0,6.0438198,4.1972019
601579,2018,C15,天健,张琳,3,1,7.1678092,5.123964,0.12952968,0.25766667,0,1,5,1,0,8,1,0,1,1,0,0,1,0.040933,0.985186,0.755148,0.270892,0.29540692,0.0021124,22.194827,-0.07364938,0,4,0.0532952,0,1,0,6.0691969,4.0253517
601588,2017,K70,普华永道中天,任丽君,1,0,6.4800446,4.0943446,0.09202454,0.859,1,0,9,1,1,6,1,0,0,1,0,0,1,0.016387,4.10258,0.444993,0.832933,0.65834318,0.02675358,25.105043,0.57241725,0,11,-0.02035854,1,0,1,6.4800446,4.0943446
601588,2018,K70,普华永道中天,任丽君,1,1,6.5235623,3.8066625,0.0660793,0.858,1,0,10,1,1,7,1,0,0,1,0,0,1,0.021689,7.16021,0.450625,0.816703,0.6579914,0.03579811,25.243906,0.15576916,0,12,0.02756325,1,0,1,6.5235623,3.8066625
601607,2017,F52,普华永道中天,王韧之,3,0,7.5719884,5.5568281,0.13329902,0.55144444,1,0,7,1,0,7,1,1,0,1,0,0,1,0.04301,1.45046,1.03507,0.579458,0.51563503,0.0152458,25.270219,0.08348445,0,23,0.02807593,1,1,1,6.4733762,4.4582158
601607,2018,F52,普华永道中天,王韧之,3,0,7.6406038,5.3844951,0.10475733,0.55605556,1,0,8,1,0,8,1,1,0,1,0,0,1,0.035122,2.62606,0.993365,0.634036,0.52945028,0.01806243,25.5665,0.21580166,0,24,0.02470948,1,1,1,6.5419915,4.2858828
601608,2017,C35,普华永道中天,王建保,2,1,7.2661288,5.0689042,0.11111111,0.426,1,0,3,0,0,7,1,0,0,0,0,0,1,0.003342,1.10404,0.728849,0.629635,0.32410374,0.00385138,23.705835,0.22516499,0,5,0.02867104,1,0,1,6.5729816,4.375757
601608,2018,C35,普华永道中天,王建保,2,1,7.2078599,4.8441871,0.09407407,0.77366667,1,0,4,0,0,8,1,0,0,0,0,0,1,0.007685,1.74243,0.820337,0.625961,0.30929523,0.00420891,23.7018,0.12551616,0,6,0.03683923,1,0,1,6.5147127,4.1510399
601611,2017,E48,立信,郭健,1,1,6.6359466,4.2484952,0.09186352,0.76224176,0,1,2,1,0,13,1,1,0,1,0,0,1,0.012853,2.8949,0.604484,0.856949,0.56449146,0.0634955,25.080525,0.09488324,0,1,0.03039569,1,1,0,6.6359466,4.2484952
601611,2018,E48,立信,刘均刚,1,1,6.610696,3.9512437,0.06998654,0.73685897,0,1,3,1,0,20,1,0,0,0,0,0,1,0.011873,5.51337,0.587233,0.86829,0.52847018,0.05634685,25.271929,0.13282459,0,2,0.00676838,1,1,0,6.610696,3.9512437
601616,2017,C38,大华,施慧,2,2,6.9440872,4.4067192,0.07907425,0.76867778,0,1,6,1,1,7,0,0,0,0,0,0,1,0.008557,0.755427,5.04881,0.122199,0.20827871,0.00668962,21.739737,-0.06084792,0,6,0.01128409,1,0,0,6.25094,3.7135721
601616,2018,C38,大华,胡宏,2,1,6.8617113,4.5849675,0.1026178,0.38336364,0,1,7,1,1,21,0,1,0,1,1,1,1,0.044557,0.953625,6.43231,0.104212,0.16577461,0.0042478,21.762918,-0.0765784,0,7,0.08230456,1,0,0,6.1685642,3.8918203
601618,2016,E48,德勤华永,陈文龙,2,2,6.6895993,4.1588831,0.07960199,0.88,1,0,3,1,0,9,1,1,0,1,1,0,1,0.015814,4.23897,0.70534,0.779842,0.50791975,0.08320694,26.16438,0.01027958,0,7,0.04916276,1,1,1,5.9964521,3.4657359
601618,2017,E48,德勤华永,陈文龙,2,2,6.7080841,4.0253517,0.06837607,0.758,1,0,4,1,0,10,1,1,0,1,1,0,1,0.01619,4.13316,0.728349,0.765247,0.46262652,0.09969119,26.16438,0.11132366,0,8,0.04442692,1,1,1,6.0149369,3.3322045
601618,2018,E48,德勤华永,陈文龙,2,2,6.8319536,4.0253517,0.06040992,0.8505,1,0,5,1,0,11,1,1,0,1,1,0,1,0.017248,6.81013,0.948655,0.766084,0.28380514,0.12846477,26.16438,0.18661885,0,9,0.03201061,1,1,1,6.1388064,3.3322045
601619,2018,D44,信永中和,祁恪新,1,0,6.2383246,3.2958369,0.05273438,0.72833333,0,1,2,1,1,6,0,0,1,1,1,1,1,0.030643,0.977781,1.50431,0.698762,0.12680706,0.00050128,22.896737,0.28543324,0,1,0.0934694,1,1,0,6.2383246,3.2958369
601666,2018,B06,亚太(集团),李强龙,3,1,7.2071189,5.0304379,0.11341735,0.24533333,0,0,10,0,0,4,0,0,0,0,0,0,1,0.01803,5.89058,0.71667,0.699584,0.03540765,0.00243207,24.614237,-0.02835294,0,12,0.05619197,1,0,0,6.1085066,3.9318256
601668,2018,E48,普华永道中天,胡巍,2,2,7.0103119,4.1271344,0.05595668,0.717,1,0,7,1,0,14,1,1,0,1,1,0,1,0.029729,7.16021,0.68166,0.769441,0.43103596,0.03034052,26.16438,0.13775602,0,9,0.00553823,1,1,1,6.3171647,3.4339872
601669,2017,E48,中天运,邹吉丰,2,2,7.0282014,3.6635616,0.03457447,0.77808333,0,0,7,1,0,15,1,0,0,0,0,0,1,0.013986,5.21411,0.603043,0.793794,0.28236891,0.04028124,26.16438,0.11476522,0,6,0.00967046,1,0,1,6.3350543,2.9704145
601669,2018,E48,中天运,刘军,2,2,7.0732697,3.4339872,0.02885408,0.8135,0,0,8,1,0,1,1,0,0,1,0,0,1,0.013913,7.16021,0.582765,0.799691,0.24976019,0.03726258,26.16438,0.10743733,0,7,0.02689566,1,0,1,6.3801225,2.74084
601677,2017,C32,大华,李斌,1,1,6.0520892,3.1780538,0.05647059,0.72352381,0,1,7,1,0,14,0,0,0,1,0,1,1,0.042614,1.12501,1.25143,0.361351,0.21717932,0.00094745,22.879888,0.38563703,0,6,-0.03248004,1,0,0,6.0520892,3.1780538
601689,2017,C36,立信,朱伟,1,1,6.2402758,3.5263605,0.0662768,0.73935294,0,1,3,1,0,18,0,1,0,1,1,1,1,0.068981,0.596364,1.32384,0.395241,0.23815539,0.00297367,23.096749,0.2926807,0,2,0.08654287,1,1,0,6.2402758,3.5263605
601689,2018,C36,立信,汪雄飞,2,1,7.0859015,4.1896547,0.05523013,0.75764733,0,1,4,1,0,8,1,0,0,1,0,0,1,0.069291,1.01368,1.36356,0.335268,0.22629434,0.0027698,23.112092,0.17559123,0,3,0.05553146,1,1,1,6.3927543,3.4965076
601699,2017,B06,信永中和,王存英,1,0,6.4982821,4.2484952,0.10542169,0.689,0,1,5,1,1,5,1,0,0,0,0,0,1,0.037097,1.95269,0.87586,0.694056,0.07803347,0.00128929,24.920075,0.65457492,0,11,0.03570105,1,0,0,6.4982821,4.2484952
601700,2017,C33,立信,徐小妹,1,1,6.7452363,4.0253517,0.06588235,0.74675,0,1,8,1,1,1,0,0,0,1,0,0,1,0.030562,0.494522,1.40133,0.33906,0.36760443,0.00111409,22.228604,-0.12216391,0,6,0.04913006,1,1,0,6.7452363,4.0253517
601700,2018,C33,立信,吴文俊,1,1,6.7080841,3.5263605,0.04151404,0.73916667,0,1,9,1,0,9,0,0,0,1,0,0,1,0.006463,1.08024,1.20272,0.388995,0.38272216,0.02198752,22.265775,-0.09656094,0,7,0.05188236,1,1,0,6.7080841,3.5263605
601717,2018,C35,立信,万青,3,1,7.2640301,4.4886364,0.06232493,0.50214848,0,1,9,1,1,1,1,0,0,0,0,0,1,0.033907,2.89032,1.31697,0.556141,0.31699348,0.00639108,24.044368,2.0552244,0,8,0.04448428,1,1,1,6.1654179,3.3900241
601718,2017,C18,立信,王景波,2,0,6.7178047,5.0369526,0.16119403,0.3705,0,1,6,1,0,19,1,1,0,1,1,0,1,0.024126,1.06222,2.08648,0.394308,0.26984249,0.05996485,24.1699,-0.06316794,0,7,-0.08485934,1,1,0,6.0246575,4.3438054
601718,2018,C18,立信,陈克选,2,0,6.7178047,4.3438054,0.09310762,0.3765,0,1,7,1,0,14,1,0,0,0,0,1,1,-0.002465,2.15539,1.87229,0.428663,0.28236232,0.06452025,24.179897,-0.10860663,1,8,0.01611366,1,1,0,6.0246575,3.6506582
601727,2017,C34,普华永道中天,郑嘉彦,5,1,7.6797136,5.3936275,0.10166359,0.1536,1,0,4,1,0,8,1,1,0,1,0,0,1,0.025113,2.02358,0.987098,0.645232,0.31292149,0.00664572,26.018308,0.00588572,0,9,-0.03774852,1,1,1,6.0702757,3.7841896
601727,2018,C34,普华永道中天,郑嘉彦,4,1,8.2035777,5.3327188,0.05665025,0.3525,1,0,5,1,0,9,1,1,0,1,0,0,1,0.025071,3.00405,1.0349,0.663024,0.21402829,0.02234455,26.110153,0.27172712,0,10,0.0043442,1,1,1,6.8172834,3.9464244
601789,2017,E48,大信,舒铭,2,2,7.0561753,4.5849675,0.08448276,0.3605,0,1,7,0,0,19,0,1,0,1,0,1,1,0.01569,3.15394,0.682664,0.804681,0.57727956,0.07831427,23.35622,0.07670049,0,6,0.03483879,1,0,0,6.3630281,3.8918203
601789,2018,E48,大信,陈伟,3,2,7.4604903,5.2574954,0.11047181,0.72477778,0,1,8,0,0,11,1,0,0,1,0,1,1,0.015065,4.82196,0.679812,0.79209,0.55343436,0.05727826,23.403638,0.05395213,0,7,0.07024793,1,0,0,6.361878,4.1588831
601798,2017,C35,立信,甄志杰,3,2,7.4787348,5.236442,0.10621469,0.76340082,0,1,4,1,0,7,0,0,1,1,0,1,1,-0.029127,0.93104,1.43453,0.439128,0.33296393,0.00439338,21.861918,0.35611682,1,6,0.00980009,1,1,0,6.3801225,4.1378297
601798,2018,C35,大华,胡玉震,3,2,7.2247534,4.0430513,0.04151493,0.73750758,0,1,4,1,0,14,0,0,0,0,0,0,1,0.017735,1.79523,1.30127,0.423282,0.34274051,0.01297942,21.864738,0.06905484,0,7,-0.00780952,1,0,0,6.1261411,2.944439
601800,2016,E48,安永华明,张毅强,3,2,6.9893353,4.1108739,0.0562212,0.48933333,1,0,1,1,0,17,1,1,0,1,1,1,1,0.021488,3.26204,0.721917,0.76673,0.26821439,0.05088594,26.16438,0.06756095,0,4,0.03708579,1,0,1,5.890723,3.0122616
601866,2018,G55,信永中和,王圣会,2,1,6.8243737,3.6375862,0.04130435,0.69446667,0,1,1,1,0,9,1,0,1,1,0,1,1,0.010434,5.17456,0.532241,0.86912,0.01477555,0.00102911,25.649338,0.02493825,0,11,0.04751412,1,1,1,6.1312265,2.944439
601872,2018,G55,信永中和,李颖,2,1,7.1499168,4.5951199,0.07770801,0.75446667,0,1,7,1,1,4,1,0,0,1,0,0,1,0.021816,2.23157,0.490215,0.593102,0.06135553,0.02612243,24.6344,0.79335037,0,12,0.08251845,1,1,1,6.4567697,3.9019727
601877,2017,C38,天健,吴懿忻,2,1,6.9508148,4.6051702,0.09578544,0.72841579,0,1,9,1,0,19,1,1,0,1,1,0,1,0.067853,0.784847,1.36357,0.534136,0.22135457,0.00834198,24.510981,0.1612734,0,7,0.05814968,1,1,1,6.2576676,3.912023
601877,2018,C38,天健,夏均军,2,1,7.1252831,4.574711,0.07803701,0.84484048,0,1,10,1,0,7,1,0,1,1,0,0,1,0.079057,0.912406,1.12885,0.532433,0.24866146,0.0232815,24.585732,0.17100225,0,8,0.06094838,1,1,1,6.4321359,3.8815638
601882,2017,C34,立信,何剑,2,0,6.6858609,4.9767337,0.16119403,0.38256667,0,1,2,1,0,18,0,0,0,0,0,1,1,0.048833,0.329345,0.801846,0.450761,0.30542017,0.00200873,21.476995,0.2706956,0,1,0.11471343,1,1,0,5.9927138,4.2835866
601882,2018,C34,立信,何剑,2,0,6.8426833,4.9836066,0.15581644,0.37116667,0,1,3,1,0,19,0,0,0,0,0,1,1,0.048017,0.579108,0.883307,0.418047,0.31753407,0.00397063,21.47852,-0.0066921,0,2,0.16890447,1,1,0,6.1495361,4.2904594
601898,2017,B06,德勤华永,苗振宇,1,0,6.4769724,3.912023,0.07692308,0.792,1,0,1,1,1,1,1,0,0,1,0,1,1,0.017867,3.28112,0.658238,0.573682,0.05611747,0.00713624,26.16438,0.33796922,0,9,0.07156196,1,1,1,6.4769724,3.912023
601898,2018,B06,德勤华永,苗振宇,1,0,6.4630295,3.5835189,0.05616225,0.76633333,1,0,2,1,1,2,1,0,0,1,0,1,1,0.023531,4.29272,0.682871,0.581793,0.04962684,0.00906141,26.16438,0.28372597,0,10,0.07713492,1,1,1,6.4630295,3.5835189
601899,2017,B09,安永华明,邓冬梅,1,0,6.5957805,4.574711,0.13251366,0.857,1,0,9,1,1,11,1,0,0,1,0,1,1,0.036361,0.844882,0.610732,0.57854,0.13864035,0.01290936,25.215438,0.19907742,0,9,0.1093246,1,1,1,6.5957805,4.574711
601899,2018,B09,安永华明,谢枫,3,0,8.0627479,6.0306853,0.1310649,0.28466667,1,0,10,1,0,16,1,1,0,1,1,1,1,0.041484,1.46741,0.477634,0.581201,0.1211877,0.01254009,25.449582,0.12105286,0,10,0.09065468,1,1,1,6.9641356,4.932073
601900,2017,R85,瑞华,姚欣,2,0,6.8001701,4.0253517,0.0623608,0.36935,0,1,3,1,1,5,1,0,1,1,0,1,1,0.071396,0.872778,0.920012,0.457707,0.2061316,0.00629705,22.931686,0.06775111,0,1,0.03652112,1,1,1,6.1070229,3.3322045
601900,2018,R85,瑞华,姚欣,2,0,6.9304948,4.5217886,0.08993157,0.40083333,0,1,4,1,1,6,1,0,1,1,0,1,1,0.071124,1.2354,0.817471,0.406882,0.21679687,0.00747277,22.955318,0.06596257,0,2,0.05079502,1,1,1,6.2373476,3.8286414
601908,2017,C35,瑞华,张安峰,3,2,7.5786569,5.062595,0.0807771,0.77743095,0,1,5,1,0,21,0,1,0,1,0,0,0,0.027483,1.25075,0.973373,0.510398,0.10678444,0.00254219,23.322348,0.05752623,0,6,0.08173226,1,1,0,6.4800446,3.9639827
601919,2017,G55,瑞华,张敏,3,1,7.9341552,5.9889614,0.14295951,0.25155556,0,1,5,1,1,6,1,0,0,1,0,1,1,0.036269,1.92571,0.853306,0.671818,0.06401431,0.00965354,25.615043,0.27127217,0,10,0.05324754,1,1,1,6.8355429,4.8903491
601919,2018,G55,信永中和,董秦川,3,1,7.7007478,4.9052748,0.06108597,0.24053333,0,1,1,1,0,15,1,1,0,0,1,0,1,0.013265,5.52758,0.633071,0.752994,0.05619103,0.01143098,26.153243,0.33567006,0,11,0.03563879,1,1,1,6.6021355,3.8066625
601933,2018,F52,致同,佘丽娜,2,1,7.1514855,4.0430513,0.04467085,0.3846,0,1,7,1,1,11,1,0,1,1,0,1,1,0.02517,0.526118,0.767345,0.50962,0.25749933,0.02105968,24.402776,0.20353367,0,8,0.04443713,1,1,1,6.4583383,3.3499041
601949,2018,R85,大信,朱红伟,2,1,6.73578,4.5432948,0.11163895,0.82,0,1,1,0,0,3,0,0,0,0,1,1,1,0.052767,1.4655,2.01467,0.394726,0.2947053,0.00484617,23.185002,0.13517427,0,1,0.05396815,1,0,0,6.0426328,3.8501476
601952,2018,C13,天健,高高平,2,1,7.297091,5.1357984,0.11517615,0.86125,0,1,2,1,0,8,1,0,0,1,0,0,1,0.087841,0.764592,3.17871,0.186235,0.31359221,0.00252534,22.667091,0.13163824,0,1,0.05033809,1,1,0,6.6039438,4.4426513
601965,2017,C36,中天运,苏红梅,1,1,6.2576676,4.0253517,0.10727969,0.696,0,0,1,0,1,7,0,0,0,0,0,0,1,0.071984,0.642085,3.55608,0.17514,0.08697729,0.00784885,22.366486,0.45090424,0,5,0.10927497,1,0,0,6.2576676,4.0253517
